situp_down,situp_down,-53.123207,-8.138048,6.4276857,-55.015743,-6.0987053,11.491466,-54.97867,-6.2003427,11.470408,-54.955585,-6.244338,11.447493,-55.07594,-4.2861905,2.7344656,-55.06016,-3.1795173,2.7419908,-55.044727,-1.9506679,2.7353528,-53.58357,-1.753835,33.899605,-53.674095,3.73444,-4.8614717,-50.47776,-8.216348,15.037971,-50.308697,-6.142975,3.6870759,-38.198048,-7.71566,54.9061,-41.76004,10.304875,-30.934364,-40.900047,-39.0328,53.5695,-41.423313,-17.820236,-51.921326,-57.304775,-41.19898,21.032652,-58.97193,-35.63319,-33.898582,-61.64065,-43.40373,15.684435,-63.535004,-38.601326,-38.847576,-62.31231,-41.212997,17.756561,-64.37325,-36.82511,-37.21907,-60.808605,-40.39943,20.164762,-62.801563,-35.701797,-32.666462,0.13854463,-6.880261,28.862745,-0.13854463,6.880261,-28.862745,13.529953,-53.649563,18.409445,18.979696,-33.040684,-48.526955,31.807959,-11.275001,48.660492,34.96862,15.794912,-19.587255,30.645367,-1.6552716,51.588146,33.377922,27.443644,-16.007277,45.396023,-13.755509,47.19662,51.74805,26.25092,-20.304464
situp_down,situp_down,-48.277126,-9.246636,-5.488286,-50.178684,-7.4643874,-1.7927233,-50.269814,-7.278122,-1.8182106,-50.385178,-7.1049347,-1.8291652,-50.213135,-6.2770615,-9.819046,-50.313232,-5.189548,-9.826773,-50.401337,-4.0346594,-9.838224,-49.575287,-1.8462539,17.641186,-49.515896,2.3821406,-19.147236,-46.22989,-8.112064,2.1053362,-46.162148,-6.612097,-8.550642,-39.472084,-7.9193764,34.356087,-40.462463,11.155121,-30.42461,-50.804855,-27.548498,51.49175,-53.64381,-8.094728,-42.901844,-63.92517,-7.4622936,43.280357,-66.705284,5.083986,-16.994453,-66.91303,0.27342644,39.832954,-69.34246,11.016323,-19.131977,-67.17493,2.5838788,43.209602,-69.28094,12.953997,-21.163467,-65.57497,-0.052186847,43.247395,-68.37042,11.414972,-17.499416,-0.2179391,-6.924473,25.53883,0.21792136,6.924473,-25.53883,15.621842,-45.673714,14.400904,19.045982,-33.067352,-42.591305,30.36854,-8.045345,28.686737,32.87033,12.126193,-18.193289,28.665361,1.9784513,30.051115,30.886858,23.653435,-15.114228,42.64095,-6.808796,28.398663,48.168068,23.57669,-17.292503
situp_down,situp_down,-48.19735,-13.02779,15.213542,-50.63266,-10.624826,18.485516,-50.753952,-10.398859,18.462288,-50.888996,-10.1988535,18.442364,-50.672268,-9.685831,9.131802,-50.797302,-8.732083,9.133623,-50.908928,-7.7073283,9.1263685,-50.10379,-4.1877294,34.818214,-50.285072,-0.9063595,-7.564954,-46.333397,-11.999735,21.982565,-46.08509,-10.735662,9.625648,-39.234615,-5.492588,52.66784,-40.703735,8.63255,-26.277435,-46.67916,-33.57437,77.24977,-47.727665,-20.152729,-38.00962,-61.91133,-23.779808,68.36044,-66.59134,-15.636826,-15.996086,-65.90473,-21.463285,66.66814,-71.63562,-13.246051,-17.935873,-66.53449,-18.448448,68.960526,-71.56052,-11.308796,-19.860579,-65.116455,-18.713913,68.116455,-70.000656,-11.715169,-15.823142,0.22364426,-6.1085362,26.751698,-0.22364426,6.1085362,-26.751698,16.37814,-46.764923,19.213257,19.375902,-35.189518,-40.50258,32.327244,-7.230667,28.865772,32.955124,11.885967,-20.405888,30.806541,2.2542362,29.901949,31.051796,24.332382,-17.459358,45.21986,-7.7383056,29.27705,49.17445,23.951197,-16.935373
situp_down,situp_down,-49.95465,-23.819084,21.835495,-52.209496,-25.302908,26.694038,-52.08755,-25.40616,26.706978,-51.977867,-25.457382,26.693312,-52.90659,-23.467587,20.5966,-53.321434,-22.125961,20.601488,-53.82846,-20.484125,20.620342,-51.450665,-19.69684,50.210464,-54.40771,-11.120709,21.12286,-47.451035,-21.07194,30.048195,-48.438007,-18.869995,21.489079,-32.368298,-16.152678,65.042,-47.475796,11.160758,14.396684,-28.694475,-51.88035,80.96516,-64.25279,-8.3462105,19.170273,-46.511757,-34.156853,86.53053,-61.13761,-9.29962,87.17885,-50.260334,-30.575218,83.87139,-61.573105,-10.017042,91.2889,-50.281643,-27.068789,90.405785,-58.944096,-8.274736,92.44603,-49.15722,-26.831415,88.245865,-58.085854,-8.278456,87.99922,2.5087595,-6.6866117,21.318216,-2.508752,6.6866264,-21.318216,28.565758,-43.079456,-5.0016017,24.75821,-42.743553,-43.394745,63.444065,-15.455583,-26.808897,60.647846,-12.638884,-60.0425,68.156525,-1.8513309,-28.901764,63.272743,-0.77207017,-60.26777,80.13986,-29.784267,-37.178566,79.0175,-27.989182,-64.18084
situp_down,situp_down,-51.6936,-10.230591,30.128464,-53.563522,-10.525787,34.42055,-53.36822,-10.426564,34.420197,-53.02261,-10.313471,34.393482,-54.499348,-9.046988,29.515257,-55.080276,-7.7634215,29.512623,-55.782516,-6.274414,29.504475,-51.44632,-5.736355,54.137672,-56.050903,1.6416186,30.917702,-48.831333,-9.043776,36.994892,-50.332157,-7.4672756,30.087767,-31.985727,-8.992046,68.009186,-47.540398,17.686665,21.122883,-28.842724,-43.045383,85.25106,-62.931313,-1.9648582,29.790846,-46.005127,-21.79142,103.48049,-60.95497,2.0250916,90.10962,-49.921986,-17.090664,102.70358,-62.661625,4.164091,93.16225,-50.02455,-14.526939,108.58382,-58.90185,2.7939675,92.98991,-48.545967,-15.002519,105.36313,-57.104664,1.5720373,90.38226,2.2870877,-7.564222,18.201576,-2.2870953,7.564222,-18.201576,26.01141,-46.91776,-10.207369,24.964901,-43.40548,-44.23707,62.461155,-14.004983,-31.864271,63.62055,-12.113972,-66.02394,66.11174,-0.59868467,-33.82183,67.07505,0.7090497,-66.95443,79.52123,-28.006443,-39.607193,81.24341,-29.635223,-72.297134
situp_down,situp_down,-45.003246,-28.078424,28.635416,-45.96188,-28.534597,33.334934,-45.742382,-28.935268,33.331287,-45.541336,-29.383682,33.31689,-46.671555,-25.889366,26.98513,-46.95818,-24.280182,26.989994,-47.299435,-22.605116,26.990944,-44.476692,-25.370539,52.636753,-48.092167,-15.155542,23.483149,-42.520405,-27.32721,35.80135,-43.501537,-24.11107,27.105999,-32.99591,-24.862926,64.711494,-42.664864,-1.1264343,8.608987,-44.186954,-47.05168,91.519356,-59.678734,-12.442963,-0.8694424,-62.799793,-50.27445,100.6852,-75.84943,-30.746904,28.929016,-67.762825,-51.621674,101.2694,-79.32616,-35.29585,29.170084,-68.55537,-49.547092,103.40981,-79.65389,-36.256687,30.131945,-66.84615,-47.756992,100.66376,-78.14493,-35.355045,29.818558,2.3284736,-6.4157686,21.167534,-2.3284736,6.415756,-21.167534,29.614035,-31.359858,4.302041,25.904346,-22.327753,-56.274162,43.9133,10.490483,-5.9855447,42.320457,27.953962,-65.92643,42.12997,18.33508,-7.6295786,41.922863,34.351135,-66.5901,59.065628,26.48523,-15.8933525,59.246105,41.199528,-75.410446
situp_down,situp_down,-45.32677,-30.396193,56.950294,-46.298817,-29.683167,61.539112,-46.103687,-29.977379,61.5578,-45.949425,-30.381405,61.561363,-46.745014,-27.808947,54.918438,-46.827694,-26.685635,54.906338,-46.96048,-25.56308,54.89075,-44.647743,-27.056213,78.619835,-46.6221,-20.299902,48.738243,-43.094147,-29.732037,63.163803,-43.52065,-27.524334,54.31115,-32.414936,-27.896902,89.29541,-40.469177,-5.0865135,31.171053,-43.779175,-48.044403,125.491035,-56.559067,-11.5445595,38.835262,-60.278847,-42.528473,160.75006,-71.364044,-26.774279,105.08578,-64.320335,-42.083824,162.92586,-74.37111,-31.046373,107.13461,-65.197876,-39.801918,166.48364,-73.605064,-32.097507,109.27109,-63.864197,-39.019688,161.33827,-72.773735,-31.220251,106.509445,2.2720473,-5.739544,22.192448,-2.2720473,5.7395577,-22.192448,27.820175,-31.202068,0.15268701,24.69447,-23.211588,-69.654755,43.849293,18.123167,-9.927684,41.25281,29.815367,-88.76284,42.763954,26.023262,-11.793666,40.680973,37.502026,-90.54529,58.849133,30.716633,-24.677141,57.84222,44.03717,-103.81806
situp_down,situp_down,25.844435,-53.368443,146.512,27.847841,-53.55378,149.82358,28.485933,-52.682125,149.85594,29.09478,-51.722694,149.82301,25.962517,-54.741108,155.337,25.365728,-54.701912,155.33304,24.465065,-54.523026,155.2804,31.01928,-43.628994,151.11005,23.935966,-49.876934,177.3119,26.425135,-47.784782,144.22334,23.660479,-49.38069,151.73033,39.385464,-16.765173,109.91304,13.578303,-31.135841,167.07375,36.91488,-18.34019,78.573135,7.661631,-36.08634,182.44127,31.14515,-51.40277,90.7233,19.710598,-60.803585,208.71205,29.697063,-57.312393,90.32608,23.245943,-64.6907,208.46523,29.518366,-54.05671,91.50331,23.578695,-64.140305,214.5437,28.892496,-52.470787,91.504745,22.76128,-62.368584,209.80122,10.164121,2.365148,-22.620567,-10.164103,-2.365148,22.620567,-15.721653,-39.311363,-97.086426,-42.608562,-29.041729,-49.030464,-43.03291,33.36004,-193.89037,-77.91176,28.02392,-144.16728,-51.234055,52.445923,-202.13092,-80.35967,49.22431,-154.92653,-64.93383,33.601425,-218.82336,-96.57147,25.960556,-182.55803
situp_down,situp_down,26.931364,-51.224358,130.92328,29.934952,-50.823338,134.64526,30.960712,-49.96212,134.68015,31.801706,-49.01459,134.64848,27.471977,-51.97006,141.475,26.82138,-51.80784,141.48817,26.117695,-51.72562,141.45428,34.086033,-41.403854,138.75548,25.868612,-47.608097,171.13364,27.661404,-45.748585,129.48376,24.774607,-47.141506,138.87747,42.85159,-14.9388,107.195076,20.254042,-26.553226,164.1605,44.72364,-17.828733,89.22197,4.745316,-41.23189,194.1932,34.05559,-44.264534,130.52695,21.735931,-50.711685,242.36629,33.174664,-49.335434,132.86984,25.981256,-52.755047,245.10756,33.25484,-48.82789,133.6691,26.302517,-53.129692,252.83534,32.77384,-47.056927,131.46614,24.853315,-51.450558,244.53249,8.993361,1.7839787,-20.427258,-8.993361,-1.7839985,20.427258,-23.23709,-47.192886,-91.42678,-41.929245,-42.98096,-35.429195,-45.35604,31.990757,-182.76137,-79.51926,22.592188,-128.0838,-59.72011,52.5886,-190.13876,-85.00708,47.73981,-138.43767,-64.69176,39.61668,-203.99869,-97.181305,23.575298,-161.3909
situp_down,situp_down,50.393486,-19.894629,-19.70622,52.94916,-17.019234,-19.082813,53.133316,-15.389922,-19.056725,53.324043,-13.584301,-19.0674,52.58221,-19.648468,-15.730036,52.463215,-20.11684,-15.736827,52.3467,-20.536951,-15.748268,52.14237,-6.773126,-10.27416,51.198494,-16.076344,5.832828,48.001034,-15.268893,-16.887674,47.742023,-19.045994,-12.310984,42.111557,10.0576725,-8.725756,37.50882,-17.841936,17.785501,59.909367,12.132179,-14.778789,43.940697,-38.679302,34.801052,57.17497,-1.085214,29.558628,48.97133,-14.729847,56.221752,57.6998,-4.8984566,32.98203,49.379044,-9.988694,52.928894,54.83235,-3.112845,36.436497,49.280136,-8.168613,60.675293,53.98286,-2.3001971,31.034575,49.116795,-9.179043,57.963074,0.98942053,9.950653,-13.750419,-0.98942435,-9.950653,13.750419,-24.589243,-14.997689,-39.82482,-26.194942,-36.622883,-11.465136,-43.319828,22.187416,-24.824076,-45.812313,1.6409466,5.261754,-43.21869,29.385944,-22.964373,-45.411602,12.857124,6.6809473,-59.747196,26.83541,-32.96705,-56.89552,6.95542,-0.76938576
